mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001079416275024414,0.0001462610132521878,0.001320219039916992,0.0005707193530050919,linear,1,"{'kernel': 'linear', 'C': 1}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
0.00112762451171875,0.0002530188276689807,0.0009774208068847657,4.3000719131893345e-05,rbf,1,"{'kernel': 'rbf', 'C': 1}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
